CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgQuantityPerOrder,AvgUnitPrice,UniqueProducts,FirstPurchase,LastPurchase,CustomerLifetime,AvgOrderValue,PurchaseFrequency,Cluster,Cluster_Name,PCA1,PCA2
12410.0,309,2,533.33,207,8.28,4.9888,25,2011-02-04 10:38:00,2011-02-04 10:39:00,0,266.665,2.0,0,Loyal Customers,-1.1402931116791828,0.8247331270430801
12412.0,75,3,1142.88,824,14.206896551724139,1.9748275862068967,42,2011-06-23 13:51:00,2011-09-26 10:16:00,94,380.96000000000004,0.031578947368421054,0,Loyal Customers,-0.21865255536826403,-0.03734985447790492
12413.0,67,3,686.1,282,7.833333333333333,4.065,28,2011-01-06 16:12:00,2011-10-04 09:00:00,270,228.70000000000002,0.01107011070110701,0,Loyal Customers,-0.3248791510529196,-0.11314471066332367
12414.0,217,3,442.41,297,19.8,2.284,15,2011-02-02 14:51:00,2011-05-06 14:51:00,93,147.47,0.031914893617021274,0,Loyal Customers,-0.8730788839327344,0.43465824503635103
12415.0,24,20,124564.53,77373,108.51753155680224,2.450322580645161,443,2011-01-06 11:12:00,2011-11-15 14:22:00,313,6228.2265,0.06369426751592357,1,VIP Champions,11.272428306488987,6.3521448771198745
12417.0,3,9,3226.1,1527,8.344262295081966,4.775300546448087,157,2010-12-17 11:51:00,2011-12-06 14:52:00,354,358.4555555555555,0.02535211267605634,0,Loyal Customers,1.2951947981519416,-0.6852061152075193
12418.0,113,1,668.58,407,11.970588235294118,3.5644117647058824,34,2011-08-19 11:08:00,2011-08-19 11:08:00,0,668.58,1.0,0,Loyal Customers,-0.5313450701047641,0.274086529226132
12420.0,64,1,600.39,345,11.89655172413793,4.707241379310345,29,2011-10-07 08:55:00,2011-10-07 08:55:00,0,600.39,1.0,0,Loyal Customers,-0.4288480891785353,0.07416390307869637
12421.0,16,4,639.04,478,11.658536585365853,2.229512195121951,31,2011-01-24 15:09:00,2011-11-24 09:07:00,303,159.76,0.013157894736842105,0,Loyal Customers,-0.08871972048152368,-0.3650304746950647
12422.0,96,3,683.5600000000001,367,9.657894736842104,2.293421052631579,38,2011-01-19 09:13:00,2011-09-05 09:48:00,229,227.85333333333335,0.013043478260869565,0,Loyal Customers,-0.3472261271081352,-0.035035763652629094
12423.0,1,8,1634.31,1324,11.316239316239317,2.087179487179487,96,2010-12-21 10:54:00,2011-12-09 10:10:00,352,204.28875,0.0226628895184136,0,Loyal Customers,0.732497888819504,-0.6326902028093553
12424.0,163,2,1760.96,740,24.666666666666668,2.780666666666667,30,2011-06-30 12:06:00,2011-06-30 12:06:00,0,880.48,2.0,0,Loyal Customers,-0.5466664842254636,0.5904275138832098
12425.0,78,1,777.2,496,13.777777777777779,2.5644444444444443,36,2011-09-22 17:31:00,2011-09-22 17:31:00,0,777.2,1.0,0,Loyal Customers,-0.398179900481557,0.1904921581888941
12426.0,195,1,510.73,254,8.758620689655173,3.451379310344828,29,2011-05-29 12:26:00,2011-05-29 12:26:00,0,510.73,1.0,0,Loyal Customers,-0.8302938974903104,0.5171280545071824
12427.0,22,3,699.8,526,18.785714285714285,3.152142857142857,25,2010-12-03 10:44:00,2011-11-18 08:56:00,349,233.26666666666665,0.008571428571428572,0,Loyal Customers,-0.2096467002935459,-0.26876634739107935
12428.0,26,8,6405.26,3509,12.226480836236934,2.9437630662020906,256,2011-03-01 09:33:00,2011-11-14 08:22:00,257,800.6575,0.031007751937984496,0,Loyal Customers,2.0039257882404957,-0.5292716837372412
12429.0,9,4,3388.4,1538,16.361702127659573,3.065744680851064,81,2010-12-09 12:05:00,2011-11-30 17:22:00,356,847.1,0.011204481792717087,0,Loyal Customers,0.47284184121902784,-0.11347979703586684
12430.0,43,1,216.4,116,11.6,2.848,10,2011-10-27 15:09:00,2011-10-27 15:09:00,0,216.4,1.0,0,Loyal Customers,-0.5474468537293978,-0.13258569899679185
12431.0,36,15,6382.45,2899,12.44206008583691,3.6887982832618027,162,2010-12-01 10:03:00,2011-11-04 11:55:00,338,425.49666666666667,0.04424778761061947,0,Loyal Customers,1.86726213183998,-0.5375158983895381
12432.0,43,4,4359.32,1800,16.822429906542055,4.107383177570093,106,2011-06-20 13:27:00,2011-10-28 11:43:00,129,1089.83,0.03076923076923077,0,Loyal Customers,0.6100159710290729,0.08935958369478138
12433.0,1,7,13375.87,11071,26.35952380952381,2.1927380952380955,219,2010-12-01 13:24:00,2011-12-09 10:02:00,372,1910.8385714285716,0.01876675603217158,0,Loyal Customers,2.267896143381232,0.3037925365406586
12434.0,85,2,806.14,394,7.88,3.6726,46,2011-03-24 13:05:00,2011-09-16 12:38:00,175,403.07,0.011363636363636364,0,Loyal Customers,-0.31515004112795664,0.004516032582813008
12435.0,80,2,7829.89,2055,57.083333333333336,5.479166666666667,31,2011-03-17 07:40:00,2011-09-21 09:06:00,188,3914.945,0.010582010582010581,0,Loyal Customers,0.34755980601367853,1.870160429249851
12436.0,100,1,429.01000000000005,209,13.933333333333334,2.952,15,2011-09-01 12:09:00,2011-09-01 12:09:00,0,429.01000000000005,1.0,0,Loyal Customers,-0.6511310896389977,0.16618010745254921
12437.0,2,18,4447.41,2894,15.728260869565217,2.8722826086956523,117,2011-01-12 14:13:00,2011-12-08 11:35:00,329,247.07833333333332,0.05454545454545454,0,Loyal Customers,1.7822554069687415,-0.7640634311796668
12438.0,14,2,2466.85,1169,12.177083333333334,3.142708333333333,83,2011-07-22 13:29:00,2011-11-25 13:28:00,125,1233.425,0.015873015873015872,0,Loyal Customers,0.30618144660400215,0.06917566553703443
12441.0,367,1,155.55,120,12.0,2.271,10,2010-12-08 10:45:00,2010-12-08 10:45:00,0,155.55,1.0,0,Loyal Customers,-1.515293838139386,1.0400544596507704
12442.0,3,1,144.06,181,16.454545454545453,1.0981818181818181,11,2011-12-06 14:22:00,2011-12-06 14:22:00,0,144.06,1.0,0,Loyal Customers,-0.4340211150041107,-0.31849872631248866
12444.0,21,5,4085.46,1130,6.569767441860465,5.576337209302325,137,2011-06-21 14:00:00,2011-11-18 13:23:00,149,817.092,0.03333333333333333,0,Loyal Customers,0.9056369212969172,-0.23474019705486657
12445.0,22,1,77.4,60,20.0,1.3166666666666667,3,2011-11-17 18:43:00,2011-11-17 18:43:00,0,77.4,1.0,0,Loyal Customers,-0.5515249264679304,-0.25676944561023163
12446.0,58,1,1002.3100000000001,351,6.157894736842105,4.352631578947368,57,2011-10-13 12:50:00,2011-10-13 12:50:00,0,1002.3100000000001,1.0,0,Loyal Customers,-0.1702998003048924,0.16327385473013703
12447.0,243,1,431.49,187,7.48,3.1172000000000004,25,2011-04-10 13:25:00,2011-04-10 13:25:00,0,431.49,1.0,0,Loyal Customers,-1.010072058322913,0.6688088352970496
12448.0,44,1,365.45,240,11.428571428571429,4.901904761904762,21,2011-10-26 13:46:00,2011-10-26 13:46:00,0,365.45,1.0,0,Loyal Customers,-0.45718148080690724,-0.0893631807189974
12449.0,22,4,3596.29,1523,8.144385026737968,3.4368449197860964,117,2011-06-05 15:37:00,2011-11-17 13:46:00,164,899.0725,0.024242424242424242,0,Loyal Customers,0.6803938995526075,-0.1376350325280589
12450.0,156,2,197.88,128,16.0,1.6175,7,2011-06-19 14:36:00,2011-07-06 14:41:00,17,98.94,0.1111111111111111,0,Loyal Customers,-0.8378197575789041,0.2214690092923715
12451.0,11,5,8995.52,6574,18.623229461756374,2.3437110481586405,264,2011-01-19 09:05:00,2011-11-29 08:40:00,313,1799.104,0.01592356687898089,0,Loyal Customers,2.1167135639003134,0.008037248028128979
12452.0,17,1,348.57,181,9.05,2.8835,20,2011-11-23 08:05:00,2011-11-23 08:05:00,0,348.57,1.0,0,Loyal Customers,-0.3863098514985916,-0.19469886526088392
12453.0,134,1,707.09,473,11.0,2.393255813953488,43,2011-07-28 14:08:00,2011-07-28 14:08:00,0,707.09,1.0,0,Loyal Customers,-0.530174384864856,0.3443456891435103
12454.0,56,1,3528.34,1006,67.06666666666666,7.282,15,2011-10-14 17:13:00,2011-10-14 17:13:00,0,3528.34,1.0,0,Loyal Customers,-0.03862632134644815,1.4873891053852757
12455.0,73,5,2339.86,2084,24.51764705882353,1.8658823529411763,84,2011-02-16 09:56:00,2011-09-27 15:31:00,223,467.97200000000004,0.022321428571428572,0,Loyal Customers,0.28181262335255675,-0.11861402742965799
12456.0,44,3,2581.04,1618,13.262295081967213,2.7300819672131147,104,2011-03-30 09:12:00,2011-10-26 14:41:00,210,860.3466666666667,0.014218009478672985,0,Loyal Customers,0.3960879960239709,-0.05905316910127955
12457.0,66,6,2043.23,835,14.152542372881356,3.595593220338983,52,2011-04-14 18:57:00,2011-10-04 13:13:00,172,340.53833333333336,0.03468208092485549,0,Loyal Customers,0.14519705342142053,-0.14252954369271872
12458.0,71,2,787.4,502,13.944444444444445,2.3444444444444446,34,2011-02-28 10:55:00,2011-09-29 15:25:00,213,393.7,0.009345794392523364,0,Loyal Customers,-0.35211460086218405,-0.017552807428664663
12461.0,155,1,626.88,282,8.294117647058824,3.2076470588235293,34,2011-07-08 10:23:00,2011-07-08 10:23:00,0,626.88,1.0,0,Loyal Customers,-0.6620689501849911,0.4099012711214227
12462.0,19,2,937.59,527,8.783333333333333,3.9125,50,2011-02-09 14:44:00,2011-11-21 09:11:00,284,468.795,0.007017543859649123,0,Loyal Customers,-0.08054801894682402,-0.21743294742538632
12463.0,53,4,1200.78,768,9.721518987341772,2.2862025316455696,64,2011-04-12 12:47:00,2011-10-17 13:44:00,188,300.195,0.021164021164021163,0,Loyal Customers,0.0573866783060044,-0.2371083814903092
12464.0,10,8,957.05,95,4.318181818181818,10.825000000000001,5,2011-02-03 13:30:00,2011-11-29 13:33:00,299,119.63125,0.02666666666666667,0,Loyal Customers,0.08017469408025481,-0.4029548389923103
12465.0,17,2,682.1899999999999,475,10.555555555555555,2.216,45,2011-06-23 13:37:00,2011-11-22 16:34:00,152,341.09499999999997,0.013071895424836602,0,Loyal Customers,-0.13349443653075183,-0.27729643430533546
12468.0,188,2,657.54,362,10.055555555555555,2.710277777777778,35,2011-01-27 13:29:00,2011-06-05 11:36:00,128,328.77,0.015503875968992248,0,Loyal Customers,-0.7055737646598126,0.3794945294335926
12471.0,2,27,17424.05,8104,18.46013667425968,2.6063097949886105,148,2010-12-10 09:35:00,2011-12-07 15:43:00,362,645.3351851851852,0.0743801652892562,0,Loyal Customers,3.4280150925765076,-0.2925866469627857
12472.0,32,7,6068.11,4120,12.409638554216867,2.0687048192771083,218,2010-12-05 14:19:00,2011-11-07 14:01:00,336,866.8728571428571,0.020771513353115726,0,Loyal Customers,1.6562556522308607,-0.3614308215221247
12473.0,54,3,2596.23,2419,15.024844720496894,1.8018633540372673,138,2011-06-01 10:15:00,2011-10-17 11:27:00,138,865.41,0.02158273381294964,0,Loyal Customers,0.5843092876035955,-0.11759706518137863
12474.0,17,18,6745.79,4812,11.794117647058824,2.272156862745098,252,2011-01-14 10:06:00,2011-11-22 14:39:00,312,374.7661111111111,0.05750798722044728,0,Loyal Customers,2.7388465529320807,-0.9403390530590537
12475.0,54,1,669.38,532,15.2,2.5108571428571427,35,2011-10-17 10:10:00,2011-10-17 10:10:00,0,669.38,1.0,0,Loyal Customers,-0.35033530164155624,0.05272868029240013
12476.0,16,11,5898.42,2357,10.522321428571429,4.3019196428571425,176,2010-12-13 14:39:00,2011-11-24 12:40:00,345,536.22,0.031791907514450865,0,Loyal Customers,1.6966059347534297,-0.5381428030454702
12477.0,23,6,13219.74,3653,12.176666666666666,4.3832,191,2011-02-11 12:45:00,2011-11-17 09:51:00,278,2203.29,0.021505376344086023,0,Loyal Customers,1.9692341814463463,0.6083160880515135
12478.0,4,1,545.99,233,6.6571428571428575,3.3817142857142857,35,2011-12-06 09:56:00,2011-12-06 09:56:00,0,545.99,1.0,0,Loyal Customers,-0.22164107940960734,-0.19182907263899115
12479.0,11,1,473.2,382,12.733333333333333,2.1576666666666666,30,2011-11-28 13:26:00,2011-11-28 13:26:00,0,473.2,1.0,0,Loyal Customers,-0.28550537475802545,-0.186239088526235
12480.0,28,4,2885.63,1685,11.233333333333333,2.738,128,2011-01-07 15:27:00,2011-11-11 14:52:00,307,721.4075,0.012987012987012988,0,Loyal Customers,0.6751463235698761,-0.2564351539873581
12481.0,23,10,5020.32,3272,15.655502392344498,2.856698564593301,149,2010-12-09 10:13:00,2011-11-17 08:29:00,342,502.032,0.029154518950437316,0,Loyal Customers,1.3756843627543316,-0.46646554011009184
12483.0,17,8,1910.98,1094,16.08823529411765,2.2626470588235295,45,2011-01-04 14:20:00,2011-11-22 17:02:00,322,238.8725,0.02476780185758514,0,Loyal Customers,0.379454834755817,-0.39805944668474524
12484.0,35,4,3953.72,2170,6.345029239766082,2.835175438596491,255,2011-01-07 14:04:00,2011-11-04 15:18:00,301,988.43,0.013245033112582781,0,Loyal Customers,1.5493863960163168,-0.4343720798101393
12488.0,10,3,1244.66,526,9.74074074074074,3.4705555555555554,45,2011-09-25 10:34:00,2011-11-30 08:50:00,65,414.8866666666667,0.045454545454545456,0,Loyal Customers,0.0017959410340060418,-0.26782553099516837
12489.0,336,1,298.93,103,7.357142857142857,5.0442857142857145,14,2011-01-07 13:13:00,2011-01-07 13:13:00,0,298.93,1.0,0,Loyal Customers,-1.3758186440818558,0.9821498994938548
12490.0,5,10,4859.93,3033,12.906382978723403,2.0414893617021277,130,2011-01-14 09:13:00,2011-12-04 16:07:00,324,485.99300000000005,0.03076923076923077,0,Loyal Customers,1.297385394542708,-0.492382730611504
12491.0,39,1,424.40000000000003,258,10.32,2.792,24,2011-11-01 12:18:00,2011-11-01 12:18:00,0,424.40000000000003,1.0,0,Loyal Customers,-0.4141191071981671,-0.08836814767069698
12492.0,63,2,227.21,190,10.555555555555555,1.7194444444444443,18,2011-08-26 14:51:00,2011-10-07 15:15:00,42,113.605,0.046511627906976744,0,Loyal Customers,-0.4895993880618886,-0.14767468139450216
12493.0,166,2,415.74,206,9.80952380952381,3.657142857142857,19,2011-05-26 14:53:00,2011-06-27 10:17:00,31,207.87,0.0625,0,Loyal Customers,-0.7679480458168547,0.2808847311174957
12494.0,16,7,1084.1000000000001,698,9.830985915492958,2.6674647887323943,62,2010-12-09 11:31:00,2011-11-24 09:34:00,349,154.8714285714286,0.02,0,Loyal Customers,0.3602130941782611,-0.5028421821247572
12497.0,82,1,953.1,1231,94.6923076923077,0.8338461538461538,13,2011-09-19 12:29:00,2011-09-19 12:29:00,0,953.1,1.0,0,Loyal Customers,-0.529054845018653,0.356220784571312
12498.0,21,3,349.70000000000005,156,7.428571428571429,2.8833333333333333,20,2011-10-13 09:30:00,2011-11-18 12:53:00,36,116.56666666666668,0.08108108108108109,0,Loyal Customers,-0.2697639046244368,-0.32442949349430183
12500.0,23,11,4059.82,2667,51.28846153846154,3.4971153846153844,33,2011-01-10 09:48:00,2011-11-16 16:20:00,310,369.07454545454544,0.03536977491961415,0,Loyal Customers,0.6458543600568672,-0.25341794091915026
12501.0,337,1,2025.39,1775,11.993243243243244,2.307364864864865,148,2011-01-07 12:28:00,2011-01-07 12:28:00,0,2025.39,1.0,0,Loyal Customers,-0.2570355872016089,1.4244618315082251
12502.0,96,5,2995.87,794,5.591549295774648,5.66556338028169,101,2011-02-03 10:41:00,2011-09-05 11:52:00,214,599.174,0.023255813953488372,0,Loyal Customers,0.3718384979756576,0.003996763116755766
12504.0,18,2,428.04999999999995,87,10.875,7.887499999999999,5,2011-11-09 14:56:00,2011-11-21 16:02:00,12,214.02499999999998,0.15384615384615385,0,Loyal Customers,-0.4179925631639949,-0.22428571431361352
12506.0,233,1,73.5,23,1.0,3.1956521739130435,23,2011-04-21 08:54:00,2011-04-21 08:54:00,0,73.5,1.0,0,Loyal Customers,-1.048939286474419,0.4660537837360384
12507.0,134,3,1052.81,885,46.578947368421055,2.4273684210526314,18,2011-02-14 09:24:00,2011-07-28 17:09:00,164,350.93666666666667,0.01818181818181818,0,Loyal Customers,-0.5539949911789135,0.23394270529865888
12508.0,26,2,398.27,272,3.9420289855072466,1.7204347826086959,57,2011-11-10 16:27:00,2011-11-13 15:37:00,2,199.135,0.6666666666666666,0,Loyal Customers,-0.11377437437762519,-0.3530922735912756
12509.0,284,1,158.5,54,9.0,3.491666666666667,6,2011-02-28 14:45:00,2011-02-28 14:45:00,0,158.5,1.0,0,Loyal Customers,-1.2947887614803597,0.7451933562794746
12510.0,143,2,814.5699999999999,347,11.193548387096774,2.7319354838709677,28,2011-01-18 14:04:00,2011-07-20 10:15:00,182,407.28499999999997,0.01092896174863388,0,Loyal Customers,-0.6004076879103007,0.27401647139263624
12512.0,66,2,138.03,99,2.911764705882353,2.5794117647058825,31,2011-10-04 14:53:00,2011-10-04 14:55:00,0,69.015,2.0,0,Loyal Customers,-0.4251538229653972,-0.19758754369320655
12513.0,113,1,558.29,459,13.5,1.7152941176470589,34,2011-08-19 10:51:00,2011-08-19 10:51:00,0,558.29,1.0,0,Loyal Customers,-0.5485097201387547,0.22126348463617634
12514.0,267,1,1017.68,440,8.627450980392156,3.296862745098039,51,2011-03-17 16:38:00,2011-03-17 16:38:00,0,1017.68,1.0,0,Loyal Customers,-0.8243161261046552,0.9632458410945072
